Locus,Het,FST
7818,0.1732252,0.18334731
7819,0.13178486,0.01734399
7820,0.29136871,0.082921
7821,0.29674911,0.00192757
7822,0.15692762,0.02441255
7823,0.51115394,0.07128283
7824,0.10609383,0.14837077
7825,0.39271679,0.03418625
7826,0.09697731,0.04062376
7827,0.12594421,0.03381614
7828,0.47593254,0.01516027
7829,0.11409918,0.05366916
7830,0.11409918,0.05366916
7831,0.25332645,0.22332236
7832,0.10367565,0.03210036
7833,0.38261284,0.0142413
7834,0.33511109,0.01257257
7835,0.1054293,0.06650536
7836,0.47109128,0.16124045
7837,0.26718126,0.02679277
7838,0.1880787,0.05290649
7839,0.48021287,0.10328357
7840,0.122736,0.08141813
7841,0.16731875,0.11113427
7842,0.39844911,0.07686273
7843,0.39844911,0.07686273
7844,0.39844911,0.07686273
7845,0.35295882,0.15482504
7846,0.30811155,0.00167752
7847,0.23837303,0.1136905
7848,0.11067131,0.12771279
7849,0.12711218,0.04878124
7850,0.16621872,0.17695963
7851,0.29287604,0.03773805
7852,0.23288698,0.01563327
7853,0.21399748,0.09512952
7854,0.40473047,0.13743995
7855,0.20307627,0.08210491
7856,0.38299177,0.00583289
7857,0.19119809,0.19272095
7858,0.12125383,0.03105071
7859,0.19023736,0.10187493
7860,0.46749325,0.00329768
7861,0.14542795,0.00458052
7862,0.14542795,0.00458052
7863,0.49554532,0.00258057
7864,0.49995792,0.02291265
7865,0.52504104,0.13115125
7866,0.18367449,0.07172929
7867,0.11745658,0.06096154
7868,0.1182539,0.02085957
7869,0.15970284,0.1969791
7870,0.24166691,0.12816655
7871,0.33352662,0.03676077
7872,0.46291404,0.06654673
7873,0.17246195,0.06037858
7874,0.12231014,0.09901379
7875,0.32605984,0.0227616
7876,0.11143541,0.02382836
7877,0.25311074,0.02312107
7878,0.24815803,0.06189095
7879,0.24815803,0.06189095
7880,0.2528303,0.06021813
7881,0.24815803,0.06189095
7882,0.10045201,0.01178801
7883,0.09840879,0.08816593
7884,0.51550979,0.08141002
7885,0.48410353,0.11359532
7886,0.09562442,0.01695925
7887,0.2374432,0.08571657
7888,0.38519144,0.00543713
7889,0.49092163,0.01531153
7890,0.19098272,0.04528062
7891,0.27151915,0.00719546
7892,0.10577674,0.06062693
7893,0.49124545,0.09376039
7894,0.27517478,0.23687809
7895,0.25181566,0.09459985
7896,0.21890089,0.00469813
7897,0.29982009,0.022266
7898,0.30202722,0.01429397
7899,0.15400069,0.07363885
7900,0.13364067,0.12785092
7901,0.43662232,0.0451202
7902,0.27698963,0.04246973
7903,0.24718843,0.01092989
7904,0.10736674,0.06473439
7905,0.14813258,0.02839822
7906,0.14813258,0.02839822
7907,0.12379408,0.03201551
7908,0.48398319,0.00960484
7909,0.35067455,0.15067354
7910,0.46695645,0.16631708
7911,0.12947223,0.02234595
7912,0.14550457,0.11135166
7913,0.10515445,0.0382953
7914,0.58155975,0.34503289
7915,0.58200817,0.34677438
7916,0.16992369,0.03465512
7917,0.3641994,0.00889954
7918,0.11694973,0.00655975
7919,0.2449941,0.00085319
7920,0.38673132,0.01271069
7921,0.0999296,0.03338295
7922,0.12946236,0.0847603
7923,0.21353219,0.08457268
7924,0.14232804,0.07352016
7925,0.10285185,0.03739132
7926,0.24027622,0.01909207
7927,0.1108423,0.079385
7928,0.1316442,0.17094616
7929,0.20012743,0.00440121
7930,0.2024383,0.00538822
7931,0.10761915,0.13877837
7932,0.10761915,0.13877837
7933,0.50556167,0.03978029
7934,0.46834936,0.0405424
7935,0.21479162,0.07735268
7936,0.1349355,0.06502154
7937,0.48370853,0.1256646
7938,0.49987567,0.02204671
7939,0.49993778,0.02271854
7940,0.49988905,0.02209682
7941,0.49969498,0.02231736
7942,0.50006596,0.02395012
7943,0.49993778,0.02271854
7944,0.49993778,0.02271854
7945,0.36150087,0.03434841
7946,0.12609781,0.07361848
7947,0.50064284,0.06180295
7948,0.46659341,0.0762203
7949,0.49795363,0.02336454
7950,0.33605296,0.00343309
7951,0.16812523,0.10691825
7952,0.16636651,0.0617843
7953,0.51556266,0.07012137
7954,0.50749125,0.04093649
7955,0.18679471,0.00095186
7956,0.1348094,0.19400431
7957,0.32450099,0.16926577
7958,0.09579636,0.0151403
7959,0.1566301,0.03276744
7960,0.31070822,0.15441982
7961,0.36627541,0.02635986
7962,0.15784097,0.1034681
7963,0.12135132,0.07447837
7964,0.17402892,0.07389567
7965,0.44308622,0.10650099
7966,0.34849433,0.20608053
7967,0.35793134,0.24672518
7968,0.10199836,0.10123751
7969,0.14712164,0.03395
7970,0.50011684,0.02428614
7971,0.15361715,0.13842595
7972,0.32366377,0.13511008
7973,0.44656787,0.06027188
7974,0.38356925,0.02710232
7975,0.12060952,0.04691091
7976,0.39477041,0.03986505
7977,0.14458375,0.00655604
7978,0.31943451,0.09074605
7979,0.16936961,0.051364
7980,0.212626,0.07756343
7981,0.46421339,0.0286335
7982,0.13191355,0.00396119
7983,0.26457152,0.22058991
7984,0.41000053,0.0438679
7985,0.39889743,0.01959349
7986,0.50183351,0.09005095
7987,0.39889743,0.01959349
7988,0.33882795,0.06459733
7989,0.49435862,0.02596155
7990,0.41542946,0.00786293
7991,0.22534412,0.08387354
7992,0.42277078,0.09751592
7993,0.26243734,0.02173141
7994,0.2112806,0.0550832
7995,0.46939066,0.01403632
7996,0.48439325,0.00470791
7997,0.35193023,0.07193613
7998,0.10611864,0.00472393
7999,0.20642878,0.02372682
8000,0.12054267,0.07643099
8001,0.26002594,0.09619272
8002,0.20618574,0.15013273
8003,0.52003228,0.33508065
8004,0.12263257,0.04754858
8005,0.19412157,0.06861655
8006,0.19412157,0.06861655
8007,0.35406051,0.05521942
8008,0.10944401,0.05754507
8009,0.50864627,0.21524488
8010,0.16706199,0.00000687
8011,0.16274079,0.00209406
8012,0.16274079,0.00209406
8013,0.53084849,0.17412778
8014,0.29072597,0.01241472
8015,0.25163696,0.30360457
8016,0.10639047,0.01496567
8017,0.21769654,0.10471787
8018,0.24976308,0.02756394
8019,0.21127328,0.05105946
8020,0.09900807,0.02272202
8021,0.25905767,0.07115382
8022,0.48058832,0.03589519
8023,0.45814753,0.05510281
8024,0.52991427,0.10164959
8025,0.1061483,0.06728532
8026,0.3116419,0.03263397
8027,0.13142097,0.13070788
8028,0.33792904,0.07388546
8029,0.14509833,0.05328184
8030,0.29483143,0.12460327
8031,0.50074402,0.01116116
8032,0.34149279,0.02359946
8033,0.30477173,0.00997169
8034,0.47281534,0.00631502
8035,0.30477173,0.00997169
8036,0.5089497,0.05278282
8037,0.10571616,0.09368118
8038,0.49806413,0.00769237
8039,0.49806413,0.00769237
8040,0.47440064,0.08108864
8041,0.51095053,0.35337278
8042,0.17207518,0.0978613
8043,0.40106309,0.02710538
8044,0.17656543,0.09457057
8045,0.49615007,0.1147679
8046,0.42511992,0.15838629
8047,0.29300323,0.09835919
8048,0.10320241,0.04819323
8049,0.29364799,0.01055606
8050,0.24345135,0.13091216
8051,0.34847186,0.14010402
8052,0.34847186,0.14010402
8053,0.41978382,0.03809738
8054,0.5065147,0.03965806
8055,0.1533475,0.01059115
8056,0.10982373,0.01264909
8057,0.15644636,0.16731104
8058,0.59340822,0.33514607
8059,0.23567056,0.09767481
8060,0.50223611,0.08752639
8061,0.1710695,0.08522477
8062,0.11808245,0.16306312
8063,0.11397826,0.08588984
8064,0.25200552,0.00072265
8065,0.28436459,0.08521678
8066,0.26931963,0.01304285
8067,0.11602474,0.03606593
8068,0.46019151,0.04190484
8069,0.48193886,0.00290699
8070,0.53535023,0.13710122
8071,0.28097712,0.0975936
8072,0.19426603,0.23255702
8073,0.16134774,0.03626214
8074,0.20079718,0.05903171
8075,0.2044156,0.07166976
8076,0.11100975,0.03248421
8077,0.4542269,0.0689417
8078,0.11534792,0.05297702
8079,0.17762817,0.0838491
8080,0.12945904,0.07870105
8081,0.35725697,0.18576958
8082,0.47083263,0.08616884
8083,0.29737062,0.02283952
8084,0.43572153,0.07177455
8085,0.23529936,0.1134757
8086,0.09836189,0.01304774
8087,0.10239299,0.09442682
8088,0.18974642,0.08817941
8089,0.18974642,0.08817941
8090,0.1155634,0.03517725
8091,0.31118987,0.18166457
8092,0.30425795,0.04328813
8093,0.24240449,0.01876375
8094,0.097529,0.03601865
8095,0.34597923,0.07531372
8096,0.24486806,0.02818862
8097,0.24486806,0.02818862
8098,0.26609175,0.09183672
8099,0.33456258,0.07689029
8100,0.12714258,0.04110871
8101,0.48154271,0.00033388
8102,0.1115218,0.14078079
8103,0.10222924,0.01831372
8104,0.1223808,0.07096484
8105,0.4802945,0.3169007
8106,0.15254127,0.05711169
8107,0.15254127,0.05711169
8108,0.46636686,0.0068206
8109,0.46636686,0.0068206
8110,0.3069397,0.0236671
8111,0.12148055,0.10235524
8112,0.32790864,0.07434394
8113,0.14551679,0.00814541
8114,0.1750304,0.04404403
8115,0.12037308,0.06134537
8116,0.11541939,0.04630401
8117,0.1190808,0.04683865
8118,0.1190808,0.04683865
8119,0.52147881,0.10368133
8120,0.09785452,0.01857131
8121,0.3416647,0.09056105
8122,0.14415178,0.03690983
8123,0.52330636,0.11519998
8124,0.52330636,0.11519998
8125,0.34600056,0.05901912
8126,0.48127262,0.01021004
8127,0.12379129,0.03612686
8128,0.49293353,0.04125004
8129,0.11138838,0.12589062
8130,0.28979523,0.02184754
8131,0.37601031,0.00271693
8132,0.37601031,0.00271693
8133,0.31318993,0.05317345
8134,0.43862626,0.06424539
8135,0.18725809,0.10131837
8136,0.1186439,0.02410292
8137,0.29373289,0.08429662
8138,0.13886546,0.02650942
8139,0.14847894,0.12326049
8140,0.26119526,0.03141006
8141,0.12348521,0.1191789
8142,0.12944053,0.11530475
8143,0.12348521,0.1191789
8144,0.12348521,0.1191789
8145,0.13914828,0.18146379
8146,0.29116901,0.27318773
8147,0.09851868,0.05469012
8148,0.24518549,0.06088461
8149,0.10774231,0.09781124
8150,0.39237953,0.20894861
8151,0.46169851,0.08091715
8152,0.4986859,0.03548041
8153,0.47490244,0.06336411
8154,0.14322745,0.03726772
8155,0.12151187,0.03600684
8156,0.30639002,0.15270337
8157,0.17753884,0.1236872
8158,0.43130311,0.00037755
8159,0.43130311,0.00037755
8160,0.5041625,0.33899934
8161,0.11589199,0.04076998
8162,0.36824433,0.2228829
8163,0.51399169,0.06161251
8164,0.39727587,0.27691905
8165,0.26871181,0.15243914
8166,0.34128181,0.02733673
8167,0.31736053,0.00226863
8168,0.17656077,0.04866964
8169,0.39306334,0.03410617
8170,0.45708899,0.04012856
8171,0.23793561,0.04146401
8172,0.30425795,0.04328813
8173,0.40859849,0.07478724
8174,0.5424857,0.30568376
8175,0.64721083,0.52309777
8176,0.16402145,0.05369635
8177,0.16402145,0.05369635
8178,0.16402145,0.05369635
8179,0.18705626,0.18904864
8180,0.11827744,0.08053221
8181,0.11315283,0.01779433
8182,0.25681334,0.01901355
8183,0.19257893,0.03378279
8184,0.17508729,0.06087036
8185,0.12184175,0.02063116
8186,0.48214157,0.01163335
8187,0.54943542,0.37029915
8188,0.31694787,0.12310192
8189,0.32364347,0.07173597
8190,0.47665563,0.01085794
8191,0.19606455,0.13759582
8192,0.2062451,0.26969105
8193,0.15020584,0.05347277
8194,0.50002875,0.02376368
8195,0.38032197,0.0365494
8196,0.31549619,0.00694533
8197,0.18597607,0.0819062
8198,0.45571741,0.00078286
8199,0.50320161,0.04326347
8200,0.51357306,0.23010641
8201,0.33457785,0.02007253
8202,0.11025099,0.06317224
8203,0.3576375,0.03958495
8204,0.29669641,0.15509292
8205,0.23774507,0.22267821
8206,0.29669641,0.15509292
8207,0.44388025,0.09786329
8208,0.33001101,0.03857395
8209,0.30693137,0.11985992
8210,0.35579337,0.03618575
8211,0.29402163,0.18201871
8212,0.30433667,0.07263066
8213,0.22007442,0.19333897
8214,0.19151575,0.04769204
8215,0.26262485,0.06711508
8216,0.48729651,0.05402541
8217,0.11960678,0.09490438
8218,0.24830981,0.03430833
8219,0.21970214,0.19420825
8220,0.12725998,0.02114578
8221,0.10818949,0.02961423
8222,0.37878552,0.00139269
8223,0.38004152,0.00093166
8224,0.23572572,0.10256865
8225,0.13187101,0.02244789
8226,0.40549563,0.01297942
8227,0.45917869,0.02666988
8228,0.2843712,0.07716557
8229,0.49041099,0.02290327
8230,0.43473407,0.02484132
8231,0.49140335,0.0875164
8232,0.18685739,0.01610876
8233,0.14559601,0.00602529
8234,0.16594284,0.01398041
8235,0.15351427,0.06158014
8236,0.21563383,0.09190433
8237,0.37618979,0.21456848
8238,0.12543972,0.10646343
8239,0.29663436,0.02392112
8240,0.23113459,0.03291229
8241,0.11571534,0.11437862
8242,0.42735803,0.37778826
8243,0.20147331,0.03573006
8244,0.33658835,0.05616176
8245,0.3426953,0.05376107
8246,0.33658835,0.05616176
8247,0.11997293,0.04308942
8248,0.15826574,0.07992367
8249,0.36087959,0.1718717
8250,0.24560041,0.02808046
8251,0.13907192,0.08895508
8252,0.17824416,0.22605332
8253,0.23656668,0.04920908
8254,0.15351008,0.03004769
8255,0.21376329,0.06284823
8256,0.43715179,0.04125645
8257,0.10043135,0.10940706
8258,0.2035731,0.0592955
8259,0.10043135,0.10940706
8260,0.44125612,0.08104612
8261,0.50911488,0.25459329
8262,0.15087169,0.0940241
8263,0.37127095,0.00637519
8264,0.39929833,0.0248289
8265,0.14663603,0.05738823
8266,0.49939978,0.00383758
8267,0.3345322,0.02204174
8268,0.16010986,0.04100687
8269,0.42456547,0.02031509
8270,0.34984373,0.00352982
8271,0.12145685,0.08156102
8272,0.45739585,0.11418293
8273,0.4581534,0.11294635
8274,0.11713769,0.03927135
8275,0.49158728,0.07423898
8276,0.51881104,0.11831656
8277,0.1725882,0.02403924
8278,0.1725882,0.02403924
8279,0.11336703,0.00015108
8280,0.20885452,0.07658767
8281,0.27680904,0.13441388
8282,0.17764976,0.06267748
8283,0.38915373,0.01010222
8284,0.50197538,0.02381624
8285,0.50547375,0.18854929
8286,0.11465656,0.00752214
8287,0.11465656,0.00752214
8288,0.11379148,0.00698471
8289,0.11379148,0.00698471
8290,0.44679311,0.07252525
8291,0.4385783,0.04369492
8292,0.4385783,0.04369492
8293,0.39406328,0.02624839
8294,0.13774376,0.03668208
8295,0.19249044,0.1459165
8296,0.36497051,0.05835288
8297,0.32469882,0.00408134
8298,0.3868744,0.02424385
8299,0.3372831,0.00215127
8300,0.13475754,0.0320273
8301,0.13705187,0.03593965
8302,0.1294533,0.10251366
8303,0.32548661,0.16317968
8304,0.41323552,0.13539544
8305,0.15741165,0.00032933
8306,0.50696072,0.03493978
8307,0.19857891,0.06767351
8308,0.18993711,0.0235158
8309,0.15815305,0.10070684
8310,0.50159665,0.04174857
8311,0.38534501,0.30046164
8312,0.12529826,0.14985689
8313,0.15512585,0.03766233
8314,0.24178066,0.06863925
8315,0.09669837,0.03669626
8316,0.44640366,0.08066014
8317,0.23597633,0.26311938
8318,0.36052866,0.00718676
8319,0.24642849,0.36323092
8320,0.45490116,0.19632561
8321,0.14949364,0.00850642
8322,0.3348304,0.03514041
8323,0.33741507,0.0309209
8324,0.29813082,0.06022179
8325,0.12479874,0.05423331
8326,0.12714537,0.04597962
8327,0.29883217,0.00813357
8328,0.22660565,0.08249246
8329,0.10929584,0.15418304
8330,0.20579557,0.10198079
8331,0.13134778,0.01995148
8332,0.39830416,0.03496763
8333,0.2253112,0.04742904
8334,0.1711989,0.03641079
8335,0.38157361,0.11343333
8336,0.11622117,0.18092912
8337,0.17634752,0.08985468
8338,0.45150051,0.01265916
8339,0.46672982,0.00554581
8340,0.1054234,0.04805723
8341,0.50687965,0.11574009
8342,0.10555219,0.06607266
8343,0.44945847,0.0038265
8344,0.11273458,0.04653554
8345,0.3343794,0.02376294
8346,0.39193956,0.10515594
8347,0.11208613,0.0341321
8348,0.11153914,0.10639309
8349,0.17094073,0.10316441
8350,0.26655721,0.06267981
8351,0.16426187,0.05426269
8352,0.45101949,0.04265246
8353,0.40959878,0.00051531
8354,0.32902536,0.01522717
8355,0.48735358,0.03297634
8356,0.49114862,0.0024952
8357,0.33878146,0.1202067
8358,0.38956373,0.01645736
8359,0.50348979,0.31561429
8360,0.20737376,0.08561594
8361,0.19250723,0.13454747
8362,0.39760943,0.00749087
8363,0.12806998,0.05439967
8364,0.53355872,0.15340108
8365,0.4929934,0.26436704
8366,0.26706198,0.01122847
8367,0.13826679,0.00625068
8368,0.19090397,0.03610881
8369,0.35923659,0.00111719
8370,0.39885916,0.00800429
8371,0.10589644,0.04254736
8372,0.10575428,0.03339732
8373,0.3939962,0.00123643
8374,0.11876373,0.06029821
8375,0.49434929,0.00045892
8376,0.46796697,0.01419691
8377,0.19145616,0.07683467
8378,0.44921438,0.04972029
8379,0.09944339,0.08766814
8380,0.47035838,0.2492105
8381,0.27978933,0.03760782
8382,0.10466405,0.06889984
8383,0.29625086,0.02467465
8384,0.41270803,0.20993394
8385,0.4955964,0.01923041
8386,0.21132929,0.12922589
8387,0.22841957,0.0334699
8388,0.49659232,0.03392945
8389,0.50149363,0.00356756
8390,0.17785485,0.02517618
8391,0.18861465,0.07941203
8392,0.40313602,0.16018648
8393,0.10462524,0.03747837
8394,0.14180895,0.06128495
8395,0.16689779,0.01732557
8396,0.13989172,0.12326561
8397,0.29037368,0.0162384
8398,0.3028176,0.04974435
8399,0.11353184,0.05443705
8400,0.39332844,0.21787594
8401,0.40676346,0.01151371
8402,0.4712734,0.19539992
8403,0.19165353,0.25885106
8404,0.45248837,0.08583729
8405,0.12784356,0.00591983
8406,0.12784356,0.00591983
8407,0.18405032,0.12012386
8408,0.49279437,0.0188557
8409,0.17093919,0.19123021
8410,0.19517141,0.05992392
8411,0.51614689,0.1558519
8412,0.1359115,0.06775277
8413,0.10344546,0.02667026
8414,0.36172148,0.02373819
8415,0.43957986,0.13385878
8416,0.37368481,0.09191292
8417,0.17235942,0.07000742
8418,0.41230787,0.05385991
8419,0.14171172,0.09931589
8420,0.44762851,0.1344824
8421,0.5111916,0.03922991
8422,0.47906136,0.08210893
8423,0.10117869,0.05486825
8424,0.25100902,0.10488873
8425,0.14929319,0.04198504
8426,0.43684534,0.02248462
8427,0.48310559,0.02518887
8428,0.49565528,0.03861274
8429,0.23131261,0.23470216
8430,0.50286559,0.03923336
8431,0.40517586,0.08850501
8432,0.11583843,0.12864825
8433,0.23302448,0.17357005
8434,0.30855304,0.03688008
8435,0.2012528,0.26809786
8436,0.2012528,0.26809786
8437,0.28904538,0.08480196
8438,0.38455513,0.0479481
8439,0.48166668,0.0465228
8440,0.46792023,0.1594997
8441,0.09519123,0.00758133
8442,0.16878354,0.12897025
8443,0.12487667,0.05496189
8444,0.14757713,0.06468839
8445,0.3472726,0.3474222
8446,0.44719662,0.01647782
8447,0.50358055,0.12714905
8448,0.49184112,0.00169843
8449,0.12200886,0.14819768
8450,0.31615682,0.00064911
8451,0.33854498,0.14187099
8452,0.44873301,0.16893923
8453,0.44355275,0.25171224
8454,0.38275908,0.01936215
8455,0.11449159,0.03503977
8456,0.10714801,0.0777642
8457,0.12083275,0.06072545
8458,0.3203673,0.11948858
8459,0.1932878,0.0003179
8460,0.12089924,0.1579013
8461,0.35642441,0.01089406
8462,0.33230799,0.0857822
8463,0.16313309,0.08271925
8464,0.41829439,0.04043959
8465,0.30527638,0.00754581
8466,0.10652189,0.1049803
8467,0.12465177,0.05330985
8468,0.23967872,0.07039216
8469,0.09685448,0.02691606
8470,0.16760752,0.07154906
8471,0.29317256,0.16366567
8472,0.4670844,0.08146185
8473,0.49270574,0.04065886
8474,0.49270574,0.04065886
8475,0.49270574,0.04065886
8476,0.10711378,0.01893664
8477,0.45828265,0.03664808
8478,0.12627471,0.15939725
8479,0.19797015,0.04169512
8480,0.27119962,0.04275961
8481,0.20562708,0.04800306
8482,0.49309804,0.0128647
8483,0.15107923,0.13964568
8484,0.22796909,0.00345663
8485,0.54986531,0.22507308
8486,0.52078689,0.08784432
8487,0.1047709,0.04581283
8488,0.133444,0.10549008
8489,0.23312757,0.02150329
8490,0.14063961,0.04373461
8491,0.3828563,0.16320824
8492,0.47385446,0.18716685
8493,0.53222104,0.16158829
8494,0.32325037,0.08833306
8495,0.48144518,0.00354103
8496,0.48144518,0.00354103
8497,0.19181149,0.07791276
8498,0.14682073,0.08991889
8499,0.15826316,0.05998108
8500,0.50424686,0.04877147
8501,0.4054959,0.00221764
8502,0.36575428,0.21000259
8503,0.15405418,0.00216802
8504,0.32764183,0.05870448
8505,0.31536511,0.06407268
8506,0.24873305,0.00379964
8507,0.31901099,0.00626853
8508,0.44242782,0.24670734
8509,0.52337445,0.08503648
8510,0.1830073,0.14154072
8511,0.1094447,0.0540243
8512,0.30759488,0.04047819
8513,0.26898011,0.0185087
8514,0.14499283,0.15351995
8515,0.36367498,0.04969087
8516,0.4770865,0.13980641
8517,0.12412674,0.15829299
8518,0.49445005,0.29995176
8519,0.14223243,0.07897537
8520,0.28756637,0.00295781
8521,0.28756637,0.00295781
8522,0.22783909,0.09534422
8523,0.24793217,0.19727173
8524,0.10418591,0.060922
8525,0.49532439,0.14618519
8526,0.2358193,0.00146235
8527,0.30340824,0.02118485
8528,0.50008198,0.02387238
8529,0.37403839,0.1172872
8530,0.1216875,0.04859522
8531,0.50662808,0.02527974
8532,0.21727746,0.04379463
8533,0.13660735,0.05937367
8534,0.14658915,0.01527277
8535,0.48598476,0.01091824
8536,0.25356155,0.00660866
8537,0.11635587,0.03203672
8538,0.11635587,0.03203672
8539,0.3732411,0.08258409
8540,0.37739624,0.13100939
8541,0.37739624,0.13100939
8542,0.19620609,0.02731991
8543,0.5114627,0.15867936
8544,0.13275013,0.1668365
8545,0.40341632,0.14469491
8546,0.40814658,0.00374676
8547,0.25222977,0.10208169
8548,0.20734467,0.0114012
8549,0.37478401,0.04159151
8550,0.50385481,0.09938532
8551,0.46914611,0.00390908
8552,0.11958034,0.02220176
8553,0.13856952,0.07242076
8554,0.1199671,0.07039122
8555,0.0954357,0.03943391
8556,0.10239403,0.08878155
8557,0.56597087,0.31585707
8558,0.09975603,0.01746868
8559,0.26563593,0.11079014
8560,0.11120174,0.02696251
8561,0.59221947,0.36785514
8562,0.12122704,0.03480551
8563,0.10940341,0.04309006
8564,0.30465997,0.01681908
